,0,1,2,3,passive,noise,value,trend
556,0.0,5.0,63.0,32.0,,-0.0013676185956605913,0.0015404465290027591,-0.002812671076679929
557,0.0,5.0,64.0,31.0,,-0.0014716697296710546,0.0015402120254872642,-0.0029355424894212945
558,0.0,5.0,65.0,30.0,,-0.0015694306309241846,0.0015372147249046453,-0.0030616596609436275
559,0.0,5.0,66.0,29.0,,-0.00169324519009606,0.0015294570757704573,-0.0031809811128789
560,0.0,5.0,67.0,28.0,,-0.0017996943344384952,0.0015173086343609477,-0.0033008956483234764
561,0.0,5.0,68.0,27.0,,-0.0019103696638753664,0.00150611027611669,-0.003430378342071383
562,0.0,5.0,69.0,26.0,,-0.0020141539001947706,0.0014807850600560002,-0.0035329631759725144
563,0.0,5.0,70.0,25.0,,-0.002107398902401969,0.00144662585370825,-0.003619217443448064
564,0.0,5.0,71.0,24.0,,-0.0022101189962612233,0.0014174299707883087,-0.0037224513010123417
565,0.0,5.0,72.0,23.0,,-0.002309738561453445,0.0013852915448433478,-0.003823628418620828
566,0.0,5.0,73.0,22.0,,-0.0023953425012280816,0.0013480924113691284,-0.003917555789549443
567,0.0,5.0,74.0,21.0,,-0.0025018403462958583,0.0013109438660703354,-0.0040120984657043834
568,0.0,5.0,75.0,20.0,,-0.0025993247260853725,0.0012691061267360304,-0.004097141747973043
569,0.0,5.0,76.0,19.0,,-0.002698319894059109,0.0012248679613715563,-0.004176791635281729
570,0.0,5.0,77.0,18.0,,-0.002788539715398497,0.0011737016176602832,-0.004233341024851178
571,0.0,5.0,78.0,17.0,,-0.0028647412276120443,0.0011242169555920611,-0.00430233004062508
572,0.0,5.0,79.0,16.0,,-0.002960347461269497,0.0010778068107077932,-0.004382814803065793
573,0.0,5.0,80.0,15.0,,-0.0030551598202167574,0.0010348477499175779,-0.004486423543300533
574,0.0,5.0,81.0,14.0,,-0.003129693853359705,0.0009835459291542836,-0.004557933575524142
575,0.0,5.0,82.0,13.0,,-0.00320950606745829,0.000933613256322241,-0.0046391332016976206
576,0.0,5.0,83.0,12.0,,-0.003313244403145288,0.0008862638685884772,-0.004733375146829921
577,0.0,5.0,84.0,11.0,,-0.0033994255612092017,0.0008326126805602296,-0.004796275547786055
578,0.0,5.0,85.0,10.0,,-0.0034787068069396243,0.0007789611913666672,-0.00486449650302323
579,0.0,5.0,86.0,9.0,,-0.0035582310641590897,0.0007234288648474418,-0.004917979447570886
580,0.0,5.0,87.0,8.0,,-0.0036407606124176928,0.0006695169737342965,-0.0049866350948812865
581,0.0,5.0,88.0,7.0,,-0.003715318165764425,0.0006143676717231816,-0.005049761327293845
582,0.0,5.0,89.0,6.0,,-0.0038169696606069614,0.0005601997201878373,-0.0051075215704456944
583,0.0,5.0,90.0,5.0,,-0.0038808070815643525,0.000503718313094037,-0.005163133000482323
584,0.0,5.0,91.0,4.0,,-0.003960740026407117,0.00044792795541193087,-0.005213925339775716
585,0.0,5.0,92.0,3.0,,-0.004038687442456168,0.00039193635511680647,-0.005258655569490567
586,0.0,5.0,93.0,2.0,,-0.004128740095459937,0.00033700287293214615,-0.005310974357193521
587,0.0,5.0,94.0,1.0,,-0.004173327727692633,0.00027937897652874355,-0.0053339344534852895
588,0.0,5.0,95.0,0.0,,-0.0036433393535104663,0.00019211988424383541,
589,0.0,6.0,0.0,94.0,,-0.002407140031121746,,0.0001538420789015671
590,0.0,6.0,1.0,93.0,,-0.0025615867180763807,-0.0026107899989018524,0.00019360104841892323
591,0.0,6.0,2.0,92.0,,-0.002485753714424166,-0.002539529913579086,0.00021761373190942734
592,0.0,6.0,3.0,91.0,,-0.0024530812907039845,-0.0025092903451013893,0.00024479409632749416
593,0.0,6.0,4.0,90.0,,-0.002364638002746333,-0.0024249543758870784,0.00026576679582523965
594,0.0,6.0,5.0,89.0,,-0.0022822160005186998,-0.002344305063398666,0.0002859264160730568
595,0.0,6.0,6.0,88.0,,-0.002197476912396912,-0.002261670931988702,0.00030441367970301947
596,0.0,6.0,7.0,87.0,,-0.0021397791192280247,-0.0022040525708307834,0.0003253100093907335
597,0.0,6.0,8.0,86.0,,-0.0020634133084215245,-0.0021290322808307227,0.00034242157707997656
598,0.0,6.0,9.0,85.0,,-0.0019930040434781304,-0.0020602564819889313,0.0003592516891479658
599,0.0,6.0,10.0,84.0,,-0.0019261271576404004,-0.001993918580348142,0.0003753860176383128
600,0.0,6.0,11.0,83.0,,-0.0018645914086505844,-0.0019328443433802578,0.0003913941451680891
601,0.0,6.0,12.0,82.0,,-0.0018057516477443247,-0.0018737028481493612,0.0004067818737660822
602,0.0,6.0,13.0,81.0,,-0.0017576508966655746,-0.001826846895933043,0.0004238602651644996
603,0.0,6.0,14.0,80.0,,-0.0017084934693791798,-0.0017788481525294886,0.00043991256882791596
604,0.0,6.0,15.0,79.0,,-0.0016621268878246331,-0.0017318990683312663,0.00045556641786137497
605,0.0,6.0,16.0,78.0,,-0.0016247787847682993,-0.0016947078501864388,0.00047311719833009747
606,0.0,6.0,17.0,77.0,,-0.0015960162347928852,-0.0016656543081341457,0.0004926273560992289
607,0.0,6.0,18.0,76.0,,-0.0015787798559355748,-0.0016487721708824399,0.0005156861297277437
608,0.0,6.0,19.0,75.0,,-0.0015985335542555434,-0.0016676567453968172,0.0005509556153322492
609,0.0,6.0,20.0,74.0,,-0.0017040501127113528,-0.0017732940677572806,0.0006181620251874964
610,0.0,6.0,21.0,73.0,,-0.0019321591010926786,-0.0019992308585369267,0.000734919617511931
611,0.0,6.0,22.0,72.0,,-0.0024104245111103983,-0.0024750377458859774,0.0009587562683326389
612,0.0,6.0,23.0,71.0,,-0.003032858559616103,-0.0030947597443247155,0.0012615422957369393
613,0.0,6.0,24.0,70.0,,-0.003473698198979913,-0.0035323743502048144,0.0015126219272991737
614,0.0,6.0,25.0,69.0,,-0.0033678814997855078,-0.0034234911555605096,0.0015370313095213195
615,0.0,6.0,26.0,68.0,,-0.002915773432310642,-0.0029680445631533603,0.001395128834094539
616,0.0,6.0,27.0,67.0,,-0.0026916928152589392,-0.0027384182281084968,0.0013473159598902384
617,0.0,6.0,28.0,66.0,,-0.0024541118851084676,-0.0024891355528718906,0.001281493438836323
618,0.0,6.0,29.0,65.0,,-0.0023191271676571423,-0.002346797987183402,0.0012633686910072939
619,0.0,6.0,30.0,64.0,,-0.0024141098633957414,-0.0024457165041441575,0.0013753608088296065
620,0.0,6.0,31.0,63.0,,-0.0023425508993025757,-0.002371062543053859,0.0013924155206921363
621,0.0,6.0,32.0,62.0,,-0.0020748492410944674,-0.0020997899060622993,0.0012867180485856
622,0.0,6.0,33.0,61.0,,-0.0017842930781618582,-0.0018194768197964395,0.001161528996991068
623,0.0,6.0,34.0,60.0,,-0.001563338017588567,-0.0015979537851754655,0.0010632436844622006
624,0.0,6.0,35.0,59.0,,-0.001418759924038837,-0.0014547580200707788,0.0010085036242044598
625,0.0,6.0,36.0,58.0,,-0.0012377825862772696,-0.0012362891740095305,0.0008963472761691627
626,0.0,6.0,37.0,57.0,,-0.0011632571478629172,-0.0011554552978769728,0.0008733596481984574
627,0.0,6.0,38.0,56.0,,-0.0010261331011512942,-0.0010098421227047183,0.000795905273173636
628,0.0,6.0,39.0,55.0,,-0.0008591622408812283,-0.0008371350782804265,0.0006878514706081251
629,0.0,6.0,40.0,54.0,,-0.0007711374567562768,-0.0007606976549398015,0.0006496148436139215
630,0.0,6.0,41.0,53.0,,-0.0006937642070801164,-0.000683957212169295,0.0006080252357061333
631,0.0,6.0,42.0,52.0,,-0.0006312453632715265,-0.0005742233744199243,0.0005369260049010727
632,0.0,6.0,43.0,51.0,,-0.0004006949414093741,-0.0003401075542364129,0.0003340067478516673
633,0.0,6.0,44.0,50.0,,-0.00022733969745325489,-0.00012469158942640668,0.00013702480182264942
634,0.0,6.0,45.0,49.0,,-0.00011900950523313636,8.650128350318198e-05,-6.48644105997187e-05
635,0.0,6.0,46.0,48.0,,-2.830828266098262e-05,0.00028760361636215315,-0.0002720089145237248
636,0.0,6.0,47.0,47.0,,5.321237686040092e-07,0.0004597490560769302,-0.00045961065496014086
637,0.0,6.0,48.0,46.0,,-5.549787674186124e-05,0.0005592455136096408,-0.000575998530725319
638,0.0,6.0,49.0,45.0,,-9.163914772203352e-05,0.0006468970456865453,-0.0006917201213962887
639,0.0,6.0,50.0,44.0,,-0.00014255391046258392,0.0007686949791876341,-0.0008533855291914527
640,0.0,6.0,51.0,43.0,,-0.0002048637421306898,0.0008920344835443572,-0.0010284159845244112
641,0.0,6.0,52.0,42.0,,-0.0002711248733598959,0.0009897583650271269,-0.0011853816486017132
642,0.0,6.0,53.0,41.0,,-0.0003508243695617974,0.00109793062543595,-0.0013662301384117503
643,0.0,6.0,54.0,40.0,,-0.0004414936552837867,0.0011829802169185388,-0.001528689675088013
644,0.0,6.0,55.0,39.0,,-0.0005366971871014758,0.0012562450408521997,-0.001686522635385157
645,0.0,6.0,56.0,38.0,,-0.0006367241256477474,0.0013230625461304601,-0.0018462387888427134
646,0.0,6.0,57.0,37.0,,-0.000743814888412353,0.0013794773348732026,-0.0020010364434670525
647,0.0,6.0,58.0,36.0,,-0.0008460708344552037,0.0014286796865670137,-0.0021567506751954957
648,0.0,6.0,59.0,35.0,,-0.000943456812806609,0.001468848426743774,-0.002309794878003424
649,0.0,6.0,60.0,34.0,,-0.001043049546564201,0.001506812329326035,-0.0024699011402556925
650,0.0,6.0,61.0,33.0,,-0.0011605968558037194,0.0015269666173074459,-0.002605925212526783
651,0.0,6.0,62.0,32.0,,-0.001264200719954256,0.0015431314695113496,-0.0027465954765696354
652,0.0,6.0,63.0,31.0,,-0.0013615250255128997,0.0015470838373670137,-0.0028738593986628036
653,0.0,6.0,64.0,30.0,,-0.0014701198468956012,0.0015423538039589513,-0.0029891608048882023
654,0.0,6.0,65.0,29.0,,-0.0015888002961903513,0.0015402599096845382,-0.0031158699987208216
655,0.0,6.0,66.0,28.0,,-0.0017028205623030868,0.001528814583091176,-0.0032305190008192763
656,0.0,6.0,67.0,27.0,,-0.0017968061927849943,0.0015174561300392853,-0.0033574588422561336
657,0.0,6.0,68.0,26.0,,-0.0019080940830210613,0.0014998699258355064,-0.0034730796931199404
658,0.0,6.0,69.0,25.0,,-0.0019907550068490876,0.001465148324967691,-0.0035563347939812084
659,0.0,6.0,70.0,24.0,,-0.0020997879077077064,0.0014363753979451666,-0.0036543158227858585
660,0.0,6.0,71.0,23.0,,-0.0021904747091217036,0.0014075445129260178,-0.0037629119774073017
661,0.0,6.0,72.0,22.0,,-0.0022898653474651143,0.0013706446818750884,-0.003850114122412873
662,0.0,6.0,73.0,21.0,,-0.0023790353171870837,0.001331927642494568,-0.003938741257943579
663,0.0,6.0,74.0,20.0,,-0.0024874996691680584,0.0012956546792910473,-0.004035579450277771
664,0.0,6.0,75.0,19.0,,-0.002585471856716648,0.0012520143784764404,-0.004113175524317669
665,0.0,6.0,76.0,18.0,,-0.0026766599683963888,0.0012022932234507788,-0.004171273051946978
666,0.0,6.0,77.0,17.0,,-0.002764876525198301,0.0011548450806608823,-0.004241656899353519
667,0.0,6.0,78.0,16.0,,-0.0028491201283183942,0.001106101350067945,-0.004310126310628548
668,0.0,6.0,79.0,15.0,,-0.002949088269918909,0.001063203746420216,-0.004405583111330547
669,0.0,6.0,80.0,14.0,,-0.0030297761190927197,0.0010154025276465362,-0.004488939667228409
670,0.0,6.0,81.0,13.0,,-0.003107525057576277,0.0009660046472708128,-0.00456924191080732
671,0.0,6.0,82.0,12.0,,-0.0031982260407081853,0.0009184107213866533,-0.004660505070983811
672,0.0,6.0,83.0,11.0,,-0.0032974521589522743,0.000868346132697484,-0.004736543684036532
673,0.0,6.0,84.0,10.0,,-0.0033853971450975573,0.000816006050271989,-0.004805550919772861
674,0.0,6.0,85.0,9.0,,-0.003462262124024451,0.0007604429258574186,-0.004855397355540636
675,0.0,6.0,86.0,8.0,,-0.0035398389187594193,0.0007060364133710806,-0.004915683566868223
676,0.0,6.0,87.0,7.0,,-0.0036242223529396878,0.0006522148671903594,-0.004979093640654297
677,0.0,6.0,88.0,6.0,,-0.003723108276833087,0.0005995278460515507,-0.005047809793872204
678,0.0,6.0,89.0,5.0,,-0.0037834125842634014,0.0005430233946244201,-0.005101657567299744
679,0.0,6.0,90.0,4.0,,-0.003871343926754922,0.0004884869342194342,-0.0051569000807570875
680,0.0,6.0,91.0,3.0,,-0.003980084990017341,0.00043569552985611715,-0.005223775406795972
681,0.0,6.0,92.0,2.0,,-0.004036410795583922,0.0003785141473553466,-0.005261113899959535
682,0.0,6.0,93.0,1.0,,-0.0040942560247119175,0.0003218059649454652,-0.005293742132542745
683,0.0,6.0,94.0,0.0,,-0.003573401398114684,0.00022851999969253356,
684,0.0,7.0,0.0,93.0,,-0.0023304032803408425,,0.0001756242944899178
685,0.0,7.0,1.0,92.0,,-0.0024260583836743788,-0.0024808886728098223,0.0002118344159116603
686,0.0,7.0,2.0,91.0,,-0.00239887708423836,-0.0024559043738262565,0.00023881766763955703
687,0.0,7.0,3.0,90.0,,-0.002324225572628791,-0.0023840853012214724,0.0002605776252182501
688,0.0,7.0,4.0,89.0,,-0.0022567563994347895,-0.002320093843326654,0.0002821285108434157
689,0.0,7.0,5.0,88.0,,-0.0021787113368416655,-0.0022439746759844725,0.0003011779581549856
690,0.0,7.0,6.0,87.0,,-0.0021280494426770824,-0.002192897002632588,0.00032285206974891345
691,0.0,7.0,7.0,86.0,,-0.002054658876792237,-0.002121379263532841,0.0003403180294201391
692,0.0,7.0,8.0,85.0,,-0.001987237467952374,-0.0020553093147243073,0.00035751590099741826
693,0.0,7.0,9.0,84.0,,-0.0019246580103825517,-0.0019946768863093878,0.00037453584764479686
694,0.0,7.0,10.0,83.0,,-0.0018621078248292067,-0.0019320993566878109,0.00039027007160186145
695,0.0,7.0,11.0,82.0,,-0.0018060386831331154,-0.001876579795943023,0.00040636272505945037
696,0.0,7.0,12.0,81.0,,-0.0017531144101560203,-0.0018238555257874545,0.0004221671138677774
697,0.0,7.0,13.0,80.0,,-0.0017075085121717182,-0.001779433073767489,0.000439040147577785
698,0.0,7.0,14.0,79.0,,-0.0016627439366329044,-0.0017354152940793899,0.00045536061703721487
699,0.0,7.0,15.0,78.0,,-0.0016251661698378772,-0.0016981495858469087,0.0004729169139601197
700,0.0,7.0,16.0,77.0,,-0.001596351553831754,-0.001669238039939347,0.0004924978764764276
701,0.0,7.0,17.0,76.0,,-0.001578138366466253,-0.0016501044230379236,0.0005150026863240953
702,0.0,7.0,18.0,75.0,,-0.0015949206244413316,-0.001667434808829138,0.0005496406506531049
703,0.0,7.0,19.0,74.0,,-0.0016934651642671605,-0.001766302296177913,0.0006144210463068234
704,0.0,7.0,20.0,73.0,,-0.0019115640757821906,-0.00198239703105596,0.0007273937740410741
705,0.0,7.0,21.0,72.0,,-0.00236341859144662,-0.002432048690151345,0.0009406898460506685
706,0.0,7.0,22.0,71.0,,-0.0029553177701726607,-0.003021443470996976,0.001230174964845343
707,0.0,7.0,23.0,70.0,,-0.003374882149707492,-0.0034384051468727694,0.0014708213101195522
708,0.0,7.0,24.0,69.0,,-0.0032871652477430846,-0.0033475548080709183,0.0015014518906577567
709,0.0,7.0,25.0,68.0,,-0.0028554691258296794,-0.0029119023940988864,0.0013673936691531718
710,0.0,7.0,26.0,67.0,,-0.002642742741955084,-0.0026951560935593033,0.0013246253654752849
711,0.0,7.0,27.0,66.0,,-0.0024153467460824585,-0.0024564027114437614,0.0012633937023793784
712,0.0,7.0,28.0,65.0,,-0.002278089226597557,-0.0023091979435674315,0.0012422517762824548
713,0.0,7.0,29.0,64.0,,-0.0023821692809742334,-0.0024203038503490815,0.0013597997883323387
714,0.0,7.0,30.0,63.0,,-0.002315764526118702,-0.002350661447676816,0.0013792228410725027
715,0.0,7.0,31.0,62.0,,-0.002054766875780656,-0.0020857990381845104,0.00127702049899181
716,0.0,7.0,32.0,61.0,,-0.0017661856542023902,-0.0018069331746678463,0.0011522667271661735
717,0.0,7.0,33.0,60.0,,-0.0015479949410683869,-0.0015872814652428957,0.0010549852218759703
718,0.0,7.0,34.0,59.0,,-0.001405069092185074,-0.0014494385424544953,0.001003190804809817
719,0.0,7.0,35.0,58.0,,-0.0012273582350038614,-0.0012351053731990413,0.0008943964203413923
720,0.0,7.0,36.0,57.0,,-0.001155367040188815,-0.001155737206665508,0.0008727042713296829
721,0.0,7.0,37.0,56.0,,-0.0010194295653607188,-0.001015906309459691,0.0007993711509011181
722,0.0,7.0,38.0,55.0,,-0.0008535165011096524,-0.0008402149825856853,0.0006896640522757735
723,0.0,7.0,39.0,54.0,,-0.0007640203042212912,-0.000763842202184728,0.0006511587943667241
724,0.0,7.0,40.0,53.0,,-0.0006773336092812388,-0.0006902896701562744,0.0006108230346015819
725,0.0,7.0,41.0,52.0,,-0.0006232382718922569,-0.0005938042790119002,0.0005524006851880259
726,0.0,7.0,42.0,51.0,,-0.0003835354747311337,-0.00035414906117481326,0.0003444099917240262
727,0.0,7.0,43.0,50.0,,-0.00020909130425150746,-0.00014679965788744198,0.0001555408067210884
728,0.0,7.0,44.0,49.0,,-9.495119354319126e-05,5.953239691836032e-05,-3.989374927315659e-05
729,0.0,7.0,45.0,48.0,,1.8128307566200874e-06,0.00026193346828007336,-0.00024576865596470654
730,0.0,7.0,46.0,47.0,,4.944908293302852e-05,0.00044118040214091714,-0.0004389715573221986
731,0.0,7.0,47.0,46.0,,8.142718108894442e-06,0.0005401986046293938,-0.0005528854218045387
732,0.0,7.0,48.0,45.0,,-3.5751236389880425e-05,0.0006232596286837033,-0.0006588319687247379
733,0.0,7.0,49.0,44.0,,-7.571120628102612e-05,0.0007375803088718325,-0.0008087296587112602
734,0.0,7.0,50.0,43.0,,-0.0001242813618401728,0.0008627879117191206,-0.0009821042818105585
735,0.0,7.0,51.0,42.0,,-0.00019087249371108062,0.0009610970056601609,-0.0011340400395800643
736,0.0,7.0,52.0,41.0,,-0.0002623789310296498,0.0010669063252410904,-0.0013067866406037965
737,0.0,7.0,53.0,40.0,,-0.00034603848514969116,0.0011606454848189784,-0.0014753250703057885
738,0.0,7.0,54.0,39.0,,-0.0004366066468279861,0.001231584960436738,-0.0016245398911837183
739,0.0,7.0,55.0,38.0,,-0.0005329361214334583,0.0013033138587856818,-0.0017853770490622312
740,0.0,7.0,56.0,37.0,,-0.0006372702529493512,0.0013640591560093451,-0.0019406541696026514
741,0.0,7.0,57.0,36.0,,-0.000745111106688956,0.0014140965095488234,-0.0020903114635399955
742,0.0,7.0,58.0,35.0,,-0.0008404502668127867,0.0014561586766632661,-0.002240668253505107
743,0.0,7.0,59.0,34.0,,-0.0009408753668097569,0.0014958908129478754,-0.0023972317186281566
744,0.0,7.0,60.0,33.0,,-0.0010491503053272622,0.001520685157636592,-0.0025369383873511397
745,0.0,7.0,61.0,32.0,,-0.001164481889962099,0.0015406382109866001,-0.002676163450218816
746,0.0,7.0,62.0,31.0,,-0.0012594318991929754,0.001550082164007316,-0.002809295948294488
747,0.0,7.0,63.0,30.0,,-0.0013602728186239421,0.0015450833415462384,-0.002920341874503296
748,0.0,7.0,64.0,29.0,,-0.0014803963546540233,0.0015440611416368544,-0.003042775819642407
749,0.0,7.0,65.0,28.0,,-0.001593810783059757,0.0015396570491266193,-0.00316772276547872
750,0.0,7.0,66.0,27.0,,-0.0017061918536982468,0.0015277395698301,-0.0032835692436694597
751,0.0,7.0,67.0,26.0,,-0.0017949057312537375,0.0015096008398769456,-0.003397803980334513
752,0.0,7.0,68.0,25.0,,-0.001887692893442039,0.0014842954052387558,-0.00349918071117461
753,0.0,7.0,69.0,24.0,,-0.0019871092011294333,0.0014545425622265462,-0.003592238852373697
754,0.0,7.0,70.0,23.0,,-0.0020835192917625367,0.0014258654044683183,-0.0036949698727645197
755,0.0,7.0,71.0,22.0,,-0.0021807265390130226,0.0013927509955904416,-0.0037899295481546025
756,0.0,7.0,72.0,21.0,,-0.0022794999583778397,0.0013535921212823876,-0.003869640803863872
757,0.0,7.0,73.0,20.0,,-0.002359223520644327,0.0013159383827490156,-0.003965533908208307
758,0.0,7.0,74.0,19.0,,-0.002480066293471528,0.0012790623531937495,-0.004055448205849244
759,0.0,7.0,75.0,18.0,,-0.002575839851963746,0.0012357936643818679,-0.004134497432127127
760,0.0,7.0,76.0,17.0,,-0.002660883561702909,0.0011846475135697254,-0.004187146331142033
761,0.0,7.0,77.0,16.0,,-0.00275257980928989,0.001136334461509847,-0.004250654127404774
762,0.0,7.0,78.0,15.0,,-0.002832221895687659,0.0010874771576703246,-0.00431900468661639
763,0.0,7.0,79.0,14.0,,-0.002920810846474331,0.0010429654935786292,-0.0044100784084674105
764,0.0,7.0,80.0,13.0,,-0.0030063061396294888,0.0009959502931833342,-0.004494667504105543
765,0.0,7.0,81.0,12.0,,-0.0030927332621986103,0.0009470032707694642,-0.004572022833653988
766,0.0,7.0,82.0,11.0,,-0.003187177480395764,0.0008996421638622909,-0.004661225660543056
767,0.0,7.0,83.0,10.0,,-0.0032772479151175204,0.000849390712460929,-0.004738015711285959
768,0.0,7.0,84.0,9.0,,-0.0033592077042854385,0.0007951257146183721,-0.004789776069324181
769,0.0,7.0,85.0,8.0,,-0.0034419252950050883,0.0007418806707497616,-0.00485106075114905
770,0.0,7.0,86.0,7.0,,-0.0035172772175788847,0.0006864948005858018,-0.004895881318247475
771,0.0,7.0,87.0,6.0,,-0.0036230802749401825,0.0006358241845563217,-0.004969742900587937
772,0.0,7.0,88.0,5.0,,-0.003691657948438176,0.0005811639891004639,-0.005035148539583312
773,0.0,7.0,89.0,4.0,,-0.0037795199048205053,0.0005278218135893464,-0.005101458192619757
774,0.0,7.0,90.0,3.0,,-0.0038810318528506027,0.00047531152789348496,-0.0051695096763844095
775,0.0,7.0,91.0,2.0,,-0.003959457163653091,0.0004200732950703223,-0.005210505600901638
776,0.0,7.0,92.0,1.0,,-0.00400587041508127,0.000362730960018931,-0.005254623758909505
777,0.0,7.0,93.0,0.0,,-0.0035143477208989804,0.000265017119696509,
778,0.0,8.0,0.0,92.0,,-0.002226661290026466,,0.00019385460266474475
779,0.0,8.0,1.0,91.0,,-0.0023479995211630467,-0.0024072488576490914,0.0002331689082109012
780,0.0,8.0,2.0,90.0,,-0.002285804800484126,-0.002347777472990531,0.00025567799489167875
781,0.0,8.0,3.0,89.0,,-0.0022208899639918345,-0.0022855642040346957,0.00027701616548081454
782,0.0,8.0,4.0,88.0,,-0.0021646536506750857,-0.002231324550961866,0.0002985769248851078
783,0.0,8.0,5.0,87.0,,-0.0021138246985641373,-0.002180047317046796,0.0003200533599436728
784,0.0,8.0,6.0,86.0,,-0.0020456303771760886,-0.0021130372236037864,0.00033811508249459443
785,0.0,8.0,7.0,85.0,,-0.001980295667946552,-0.0020495607138877325,0.0003555837807267537
786,0.0,8.0,8.0,84.0,,-0.0019225748357100114,-0.001994704882262277,0.00037350419393034073
787,0.0,8.0,9.0,83.0,,-0.0018613023870398537,-0.0019336209250702119,0.0003895124613508827
788,0.0,8.0,10.0,82.0,,-0.0018060142944245072,-0.00187904181864873,0.00040579910180094103
789,0.0,8.0,11.0,81.0,,-0.0017536557569450828,-0.001827040837852456,0.0004217789817724249
790,0.0,8.0,12.0,80.0,,-0.0017034241757430957,-0.001776941505474805,0.0004373553269394481
791,0.0,8.0,13.0,79.0,,-0.0016636590952509023,-0.0017391572153666601,0.00045514873900898145
792,0.0,8.0,14.0,78.0,,-0.0016256354267273343,-0.0017016373803837581,0.000472654847886389
793,0.0,8.0,15.0,77.0,,-0.0015963854570525404,-0.0016724424730467646,0.0004921784153673059
794,0.0,8.0,16.0,76.0,,-0.001578450404116083,-0.0016537270576038043,0.0005148509761938591
795,0.0,8.0,17.0,75.0,,-0.0015910722438351454,-0.0016656446792804314,0.0005478536851257765
796,0.0,8.0,18.0,74.0,,-0.0016817545900024156,-0.0017576190594210672,0.0006100484118871652
797,0.0,8.0,19.0,73.0,,-0.0018911916900201664,-0.0019652446360485243,0.0007197061409360828
798,0.0,8.0,20.0,72.0,,-0.002318320206241231,-0.0023908649270540927,0.0009232283829729848
799,0.0,8.0,21.0,71.0,,-0.0028843895252690377,-0.00295467421292106,0.0012013839991276143
800,0.0,8.0,22.0,70.0,,-0.0032831070716211608,-0.0033510388316412287,0.0014317807932393567
801,0.0,8.0,23.0,69.0,,-0.0032109378703906177,-0.0032759948893713586,0.0014677258367750134
802,0.0,8.0,24.0,68.0,,-0.0027966367660474667,-0.002858087032829193,0.0013405364272829345
803,0.0,8.0,25.0,67.0,,-0.0025937398745057294,-0.0026517627569702107,0.0013017103546202335
804,0.0,8.0,26.0,66.0,,-0.0023782002342326303,-0.0024244541595662694,0.001245618447131669
805,0.0,8.0,27.0,65.0,,-0.002244589473449743,-0.0022793992070039293,0.001225212771002182
806,0.0,8.0,28.0,64.0,,-0.0023501598677548863,-0.0023946778763535015,0.0013439323647701507
807,0.0,8.0,29.0,63.0,,-0.0022895661442201565,-0.0023312871750819086,0.001366376534622793
808,0.0,8.0,30.0,62.0,,-0.0020351286228550425,-0.0020728898438611143,0.0012677086804127047
809,0.0,8.0,31.0,61.0,,-0.0017494631252860104,-0.0017968572471652733,0.0011442616159591523
810,0.0,8.0,32.0,60.0,,-0.001536981856943398,-0.0015816266744772545,0.0010498326730485896
811,0.0,8.0,33.0,59.0,,-0.0013984035820617802,-0.0014509581000385907,0.0010023829733769585
812,0.0,8.0,34.0,58.0,,-0.0012172221130308802,-0.00123315907677235,0.0008917181850267575
813,0.0,8.0,35.0,57.0,,-0.0011481346106624324,-0.001156573825678353,0.0008721953812753647
814,0.0,8.0,36.0,56.0,,-0.0010125513845377077,-0.0010202108822781053,0.00080122202431121
815,0.0,8.0,37.0,55.0,,-0.0008476179256500238,-0.0008423310673397744,0.0006904726629157754
816,0.0,8.0,38.0,54.0,,-0.0007542356947267681,-0.000764914841055564,0.0006504663566808677
817,0.0,8.0,39.0,53.0,,-0.0006627630096572856,-0.0006982564166679861,0.0006142460660487625
818,0.0,8.0,40.0,52.0,,-0.0006128156155947861,-0.0006112806765641299,0.000564820878137029
819,0.0,8.0,41.0,51.0,,-0.000374559066282254,-0.00037181596490165614,0.00035779023507442886
820,0.0,8.0,42.0,50.0,,-0.00019297983562105436,-0.00016853562347318718,0.00017247217227955858
821,0.0,8.0,43.0,49.0,,-7.152030241275309e-05,3.509848875959953e-05,-1.9126502910582488e-05
822,0.0,8.0,44.0,48.0,,2.543743521510322e-05,0.00023582775092823027,-0.00022036928301794045
823,0.0,8.0,45.0,47.0,,9.003873415180941e-05,0.0004184536165527941,-0.0004158069089317262
824,0.0,8.0,46.0,46.0,,6.237696372357604e-05,0.0005182904350204964,-0.0005288703007393369
825,0.0,8.0,47.0,45.0,,1.6265613891119912e-05,0.0006026991154413075,-0.0006319953233758779
826,0.0,8.0,48.0,44.0,,-1.4536162839418054e-05,0.0007061849114533558,-0.0007671829629150029
827,0.0,8.0,49.0,43.0,,-4.5206369533756785e-05,0.0008274910343595288,-0.0009337286578513515
828,0.0,8.0,50.0,42.0,,-0.00011115562200236795,0.0009329495674084143,-0.0010883826671368446
829,0.0,8.0,51.0,41.0,,-0.0001728848828564944,0.0010340834218316441,-0.0012511293189554351
830,0.0,8.0,52.0,40.0,,-0.0002532265579743287,0.0011350921980446405,-0.0014231354136433616
831,0.0,8.0,53.0,39.0,,-0.0003460748173390593,0.0012092535460590526,-0.0015701362638878003
832,0.0,8.0,54.0,38.0,,-0.0004353115132578189,0.0012808528474954617,-0.0017258627090698253
833,0.0,8.0,55.0,37.0,,-0.0005346315579979333,0.0013463344457285142,-0.0018825876132115837
834,0.0,8.0,56.0,36.0,,-0.0006400240456808648,0.0013965024943336513,-0.0020265229957732167
